Advertiser name,Category,Manufacturer,Product code,Product name,Product description,Product affiliate link,Product picture,Price without VAT,Price with VAT,"Price with discount, with VAT","Price with discount, without VAT",Currency,Free shipping,Gift included
revita.bg,Начало,Life Extension,01790 LE,PalmettoGuard® Saw Palmetto/Nettle Root with Beta-Sitosterol/ Сао Палмето с Коприва и Бета-Ситостероли х 60 софтгел капсули,Специализирана формула за мъже – подпомага функциите на простатната жлеза  ,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fpalmettoguard-saw-palmettonettle-root-with-beta-sitosterol-60-softgel-kapsuli,http://revita.bg/img/p/3/9/6/7/3967.jpg,40.34,40.34,,,EUR,0,0
revita.bg,Начало,Life Extension,01512 LE,Bioactive Milk Peptides/ Млечни Пептиди 150 mg х 30 капсули,Съдържа биоактивни млечни пептиди в подкрепа на емоционалния баланс и съня       ,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fbioactive-milk-peptides-150-mg-30-kapsuli,http://revita.bg/img/p/3/9/6/5/3965.jpg,31.93,31.93,,,EUR,0,0
revita.bg,Начало,Life Extension,02033 LE,"Формула срещу киселини EsophaCool™ - Добро храносмилане с женско биле (DGL), калций и магнезий, 60 дъвчащи таблетки","Възстановяване на стомашния комфорт с DGL, калций и магнезий   ",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fesophacool-60-davchashti-tabletki,http://revita.bg/img/p/3/7/3/8/3738.jpg,21.18,21.18,19.06,19.06,EUR,0,0
revita.bg,Начало,Life Extension,01753 LE,"Vitamin D3 / Витамин D3 1000 IU, 90 софтгел капсули",За поддържане на костната плътност и здравина,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fvitamin-d3-vitamin-d3-1000-iu-90-softgel-kapsuli,http://revita.bg/img/p/3/7/5/8/3758.jpg,16.74,16.74,,,EUR,0,0
revita.bg,Начало,Life Extension,01432 LE,Optimized Saffron with Satiereal®/ Шафран х 60 капсули,"Съдържа висококачествен, чист екстракт от шафран, подпомагащ контрола върху апетита и теглото ",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Foptimized-saffron-with-satiereal-60-kapsuli,http://revita.bg/img/p/3/9/7/4/3974.jpg,62.77,62.77,,,EUR,0,0
revita.bg,Начало,Life Extension,02426 LE,"Mushroom Immune with Beta Glucans / Медицински гъби и бета глюкани, 30 капсули",За поддържане на нормалния имунен отговор ,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmushroom-immune-with-beta-glucans-medicinski-gabi-beta-glyukani-30-kapsuli,http://revita.bg/img/p/4/4/6/4/4464.jpg,43.72,43.72,,,EUR,0,0
revita.bg,Начало,Life Extension,02415 LE,Geroprotect® Autophagy Renew x 30 капсули,"Мощен антиоксидант, стимулиращ митохондриалното производство на енергия  ",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fgeroprotect-autophagy-renew-30-kapsuli,http://revita.bg/img/p/4/1/2/6/4126.jpg,34.2,34.2,,,EUR,0,0
revita.bg,Начало,Life Extension,01630 LE,Adrenal Energy Formula/ При стрес и безпокойство х 120 капсули,"Повишава нивата на енергия, поддържа устойчивостта срещу стрес и балансира нервната система Промоционалната цена се отнася за продукти със срок на годност до 31.08.2026 г. и до изчерпване на количествата.",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fadrenal-energy-formula-120-kapsuli,http://revita.bg/img/p/3/9/9/9/3999.jpg,80.19,80.19,72.17,72.17,EUR,0,0
revita.bg,Начало,Life Extension,01708 LE,Reishi Extract Mushroom Complex / Рейши комплекс х 60 капсули,Мощен имунен модулатор със силно тонизиращи и възстановяващи свойства Промоционалната цена се отнася за продукти със срок на годност до 31.05.2026 г. и до изчерпване на количествата.Ако желаете ...,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Freishi-extract-mushroom-complex-ekstrakt-ot-reyshi-60-kapsuli,http://revita.bg/img/p/3/9/9/7/3997.jpg,52.33,52.34,26.17,26.17,EUR,0,0
revita.bg,Начало,Life Extension,00888 LE,"Ашваганда – антистрес и мозъчна функция - Стандартизиран екстракт, 125 mg, 60 капсули",Подобрява концентрацията и мозъчната дейност. ,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Foptimized-ashwagandha-ashvaganda-125-mg-60-kapsuli,http://revita.bg/img/p/3/9/6/2/3962.jpg,17.84,17.84,,,EUR,0,0
revita.bg,Начало,Life Extension,01529 LE,Creatine/ Креатин 500 mg х 120 капсули,Стимулира енергията и поддържа здравето на мускулите,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fcreatine-kreatin-1000-mg-120-kapsuli,http://revita.bg/img/p/3/6/8/3/3683.jpg,22.95,22.95,,,EUR,0,0
revita.bg,Начало,Life Extension,00889 LE,Rhodiola Extract / Златен корен 250 mg х 60 капсули,Поддържа клетъчната и физическата енергия,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Frhodiola-extract-zlaten-koren-250-mg-60-kapsuli,http://revita.bg/img/p/3/6/6/7/3667.jpg,31.5,31.5,,,EUR,0,0
revita.bg,Начало,Life Extension,01658 LE,Ginkgo Biloba Certified Extract™ / Гинко билоба 120 mg х 365 капсули,"Висококачествен сертифициран и екологично чист екстракт от гинко билоба в подкрепа на мозъчната дейност, нервната система и нормалното кръвообращение",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fginkgo-biloba-certified-extract-ginko-biloba-120-mg-kh-365-kapsuli,http://revita.bg/img/p/5/1/7/1/5171.jpg,90.65,90.65,,,EUR,0,0
revita.bg,Начало,Life Extension,02406 LE,Quick Brain Nootropic/ За силна памет и коцентрация х 30 капсули,Подпомага паметта и оптималната концентрация на умаПромоционалната цена се отнася за продукти със срок на годност до 31.07.2026 г. и до изчерпване на количествата.Ако желаете да поръчате продукт на редовна цена ...,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fquick-brain-nootropic-30-kapsuli,http://revita.bg/img/p/4/0/8/0/4080.jpg,33.18,33.18,26.54,26.54,EUR,0,0
revita.bg,Начало,Life Extension,01992 LE,"MacuGuard® - В подкрепа на зрението, 60 софтгел капсули","Съдържа високоефективни растителни екстракти, подпомагащи зрителната функция ",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmacuguard-ocular-support-with-saffron-60-softgel-kapsuli,http://revita.bg/img/p/4/0/0/5/4005.jpg,34.71,34.71,,,EUR,0,0
revita.bg,Начало,Life Extension,01208 LE,Super R-Lipoic Acid / Алфа-липоева киселина (R-форма) 240 mg х 60 капсули,"Съдържа биологично активната R-форма на алфа-липоева киселина, отличаваща се с подобрена бионаличност и оптимален ефект върху здравния статус Промоционалната цена се отнася за продукти със срок на годност до ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fsuper-r-lipoic-acid-r-alfa-lipoeva-kiselina-240-mg-60-kapsuli,http://revita.bg/img/p/3/9/9/6/3996.jpg,66.41,66.42,33.21,33.21,EUR,0,0
revita.bg,Начало,Life Extension,00956 LE,"Нар (плод) (Pomegranate Fruit Extract), 30 капсули","Съдържа висококачествен екстракт от нар, който осигурява ползи за сърцето и предоставя висока антиоксидантна защита  ",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fpomegranate-fruit-extract-ekstrakt-ot-nar-30-kapsuli,http://revita.bg/img/p/3/9/6/9/3969.jpg,33.18,33.18,,,EUR,0,0
revita.bg,Начало,Life Extension,02119 LE,Geroprotect® Ageless Cell™/ За забавяне процесите на стареене х 30 софтгел капсули,Комбинира естествени съставки с научно потвърдена ефикасност срещу процесите на клетъчно стареене Промоционалната цена се отнася за продукти със срок на годност до 31.07.2026 г. и до изчерпване на количествата.,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fgeroprotect-ageless-cell-30-kapsuli,http://revita.bg/img/p/3/9/7/2/3972.jpg,58.74,58.74,46.99,46.99,EUR,0,0
revita.bg,Начало,Life Extension,01813 LE EU,Zinc Caps / Цинк (монометионин) 15 mg x 150 капсули,Осигурява цинк с максимална бионаличност – отличава се с превъзходна абсорбция и висока ефективност. Опаковката стига за 3 месеца! ,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fzinc-optizinc-high-potency-cink-monometionin-90-kapsuli,http://revita.bg/img/p/1/1/4/1/6/11416.jpg,20.4,20.4,,,EUR,0,0
revita.bg,Начало,Life Extension,00455 LE,Mega Lycopene/ Ликопен 15 mg х 90 софтгел капсули,"Подпомага здравето на простатната жлеза, сърцето и кръвоносните съдове  ",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmega-lycopene-15-mg-90-softgel-kapsuli,http://revita.bg/img/p/3/9/2/4/3924.jpg,45.96,45.96,,,EUR,0,0
revita.bg,Начало,Life Extension,01393 LE,"В подкрепа на черния дроб -HepatoPro, 900 mg х 60 софтгел капсули","Полиненаситен фосфатидилхолин, подпомагащ здравето на черния дроб  ",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fhepatopro-900-mg-60-softgel-kapsuli,http://revita.bg/img/p/3/9/2/2/3922.jpg,73.06,73.06,,,EUR,0,0
revita.bg,Начало,Life Extension,01533 LE,Ascorbyl Palmitate/ Аскорбил Палмитат 500 mg х 100 капсули,"Мастно-разтворима форма на витамин С, отличаваща се с много по-висока ефективност от обикновената аскорбинова киселина",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fascorbyl-palmitate-askorbil-palmitat-500-mg-100-kapsuli,http://revita.bg/img/p/3/9/2/0/3920.jpg,39.28,39.28,,,EUR,0,0
revita.bg,Начало,Life Extension,01923 LE,Astaxanthin with Phospholipids/ Астаксантин с Фосфолипиди 84 mg х 30 софтгел капсули,Защита за клетките и ДНК,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fastaxanthin-with-phospholipids-astaksantin-s-fosfolipidi-84-mg-30-softgel-kapsuli,http://revita.bg/img/p/3/7/0/8/3708.jpg,25.51,25.51,,,EUR,0,0
revita.bg,Начало,Life Extension,01918 LE,Tear Support with MaquiBright® / Маки Бери (екстракт) 60 mg х 30 капсули,Естествена подкрепа при сухота и умора в очите ,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Ftear-support-with-maquibright-ekstrakt-ot-maki-beri-60-mg-30-kapsuli,http://revita.bg/img/p/3/7/0/6/3706.jpg,31.48,31.48,,,EUR,0,0
revita.bg,Начало,Life Extension,01541 LE,"Glutathione, Cysteine & C / Глутатион, Цистеин и витамин С х 100 капсули",Мощна антиоксидантна защита и грижа за имунната система ,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fglutathione-cysteine-c-glutation-cistein-i-vitamin-s-100-kapsuli,http://revita.bg/img/p/3/6/8/1/3681.jpg,34.2,34.2,,,EUR,0,0
revita.bg,Начало,Life Extension,01651 LE,"Детоксикация - Калциев Д-Глюкарат, 200 mg х 60 капсули",Подпомага детоксикацията на организма,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fcalcium-d-glucarate-kalciev-d-glyukarat-200-mg-60-kapsuli,http://revita.bg/img/p/3/6/7/8/3678.jpg,25.51,25.51,,,EUR,0,0
revita.bg,Начало,Life Extension,01829 LE,Carnosine/ Карнозин 500 mg х 60 капсули,Антистареещ пептид,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fcarnosine-karnozin-500-mg-60-kapsuli,http://revita.bg/img/p/3/6/7/2/3672.jpg,74.07,74.07,,,EUR,0,0
revita.bg,Начало,Life Extension,01879 LE,Se-Methyl L-Selenocysteine / Селен (Се-Метил Л-Селеноцистеин) 200 mcg x 90 капсули,Подобрена форма на селен с висока бионаличност,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fse-methyl-l-selenocysteine-selen-selenocistein-200-g-90-kapsuli,http://revita.bg/img/p/3/6/7/1/3671.jpg,19.75,19.75,15.80,15.80,EUR,0,0
revita.bg,Начало,Life Extension,01571 LE,Chlorophyllin/ Хлорофилин 100 mg х 100 капсули,"Мощен антиоксидант, поддържа здравето на ДНК",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fchlorophyllin-hlorofilin-100-mg-100-kapsuli,http://revita.bg/img/p/3/6/6/1/3661.jpg,44.63,44.63,,,EUR,0,0
revita.bg,Начало,Life Extension,01671 LE,"D,L-Phenylalanine/ В подкрепа на мозъчната функция 500 mg х 100 капсули","Подобрява когнитивните способности, регулира настроението",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fd-l-phenylalanine-500-mg-100-kapsuli,http://revita.bg/img/p/3/6/3/5/3635.jpg,32.95,32.95,,,EUR,0,0
revita.bg,Начало,Life Extension,02070 LE,Gamma E Mixed Tocopherols & Tocotrienols / Витамин Е (миксирани токофероли и токотриеноли) х 60 софтгел капсули, Oсигурява пълния спектър от съединения на витамин Е за оптимална антиоксидантна защита,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fgamma-e-mixed-tocopherols-tocotrienols-miksirani-tokoferoli-i-tokotrienoli-60-softgel-kapsuli,http://revita.bg/img/p/3/6/2/7/3627.jpg,61.3,61.3,,,EUR,0,0
